kmer_1,hash_1,kmer_2,hash_2,Sample
32,6331062844665175262,80,6275818240825132554,59
33,1440977130630027555,67,1242200607192815323,59
34,5601349362754133063,77,5521679896016045156,59
35,3012514448655735318,82,3008077997919557469,59
36,8624439550052785299,65,7204881731037125574,59
37,8316969353176382791,65,7204881731037125574,59
38,8224357722381509845,65,7204881731037125574,59
39,8284784585066457899,65,7204881731037125574,59
40,4483230399264269336,73,3556201016511542173,59
41,16139108418417845489,81,15879732377223023619,59
42,6975664957946155096,84,4898290923032729170,59
43,17925752366298411503,85,17840573368492899062,59
44,16362798637297102502,70,16586806108428105887,59
45,4094349193858850544,73,3556201016511542173,59
46,9910558074256938195,78,10385461707715831602,59
47,10198895545756025104,78,10385461707715831602,59
48,610707801079194155,75,286466188590532544,59
49,8535034556403339490,80,6275818240825132554,59
50,8563089635877441135,83,6277199935820908782,59
51,1047421568478628729,82,3008077997919557469,59
52,14135347420990029176,81,15879732377223023619,59
53,13075621274707010206,78,10385461707715831602,59
54,5202089533233757473,84,4898290923032729170,59
55,10569004781591544190,81,15879732377223023619,59
56,11380657817983140840,81,15879732377223023619,59
57,8917648458163356593,83,6277199935820908782,59
58,3708683786773449686,83,6277199935820908782,59
59,9688914400495515436,85,17840573368492899062,59

0,14949200890116177597,38,14448639065889274173,60
1,4986447387174087397,32,5039153600578113141,60
2,166111838012939099,35,1319818492003697547,60
3,14933698488780364850,38,14448639065889274173,60
4,17425188767774745812,41,17363076070633735292,60
5,4251182118090425927,37,4330121479545064855,60
6,9223552073772575519,50,9619231400145331032,60
7,12240125066476275561,49,12262603144376983661,60
8,12067012118485999012,55,12263130023383703859,60
9,16422541942347040623,41,17363076070633735292,60
10,443817579766224762,53,308205482001626591,60
11,16888638022371986701,44,18032145368002905463,60
12,11525076996458249329,48,11522331013200900783,60
13,5167632700841698928,58,6701866541294974430,60
14,955802751491988586,53,308205482001626591,60
15,8857037903616976760,46,8764067499742752481,60
16,2267512236362845913,57,2019334830810526205,60
17,5189653228777774760,58,6701866541294974430,60
18,2548955263431457523,43,2418190828947776251,60
19,14902695719739343111,67,14786983648197561040,60
20,12752813281361824444,56,13156405912720198225,60
21,10473065971227483548,63,10397779153681572237,60
22,6446241792079188898,58,6701866541294974430,60
23,18043759891843430568,54,17889928216337729464,60
24,7857049557101637514,71,6989391447735431318,60
25,16773039656747439109,64,16740505641978083296,60
26,11447036105763431893,72,11313116181612188744,60
27,1560874835088673855,66,1490953948073015951,60
28,4769849859773889486,73,5532523996320479175,60
29,9260804157435282697,65,10135108075373681744,60
30,3015525598013466376,68,2415481182524764309,60
31,17817287053119180334,74,18093215072743828569,60
32,5039153600578113141,73,5532523996320479175,60
33,3695680702085350189,61,4183111668443273140,60
34,1490947400797605348,66,1490953948073015951,60
35,1319818492003697547,66,1490953948073015951,60
36,13725225930840091819,72,11313116181612188744,60
37,4330121479545064855,76,4586972357704934689,60
38,14448639065889274173,80,14608037820689311284,60
39,2369984110440075248,68,2415481182524764309,60
40,8952460202931481221,85,8764566794854557499,60
41,17363076070633735292,74,18093215072743828569,60
42,8166150197082688949,85,8764566794854557499,60
43,2418190828947776251,68,2415481182524764309,60
44,18032145368002905463,74,18093215072743828569,60
45,15441838411465261268,82,15894821468962872882,60
46,8764067499742752481,85,8764566794854557499,60
47,9156532737951280941,85,8764566794854557499,60
48,11522331013200900783,79,10392171021039232704,60
49,12262603144376983661,84,10232120938375553612,60
50,9619231400145331032,84,10232120938375553612,60
51,13118338228339545772,79,10392171021039232704,60
52,15579864611320257128,82,15894821468962872882,60
53,308205482001626591,78,83113542835508248,60
54,17889928216337729464,82,15894821468962872882,60
55,12263130023383703859,84,10232120938375553612,60
56,13156405912720198225,84,10232120938375553612,60
57,2019334830810526205,83,5980101220818959586,60
58,6701866541294974430,83,5980101220818959586,60
59,13696910260933918755,84,10232120938375553612,60

0,16865888914208478645,33,17101391048447317593,61
1,5140575804704858448,27,4930665600724486178,61
2,13362264633276697561,37,9313511325084710927,61
3,14603947586544136582,32,14491167637259393450,61
4,3075544690390183336,45,3236074496259487548,61
5,6909057430878473537,48,6462759667638119434,61
6,7379895815642176374,47,8550381448419826632,61
7,9320091603454207286,37,9313511325084710927,61
8,10047513854670823038,35,9444724719197148775,61
9,5520084333351175157,41,5190025608598783642,61
10,2064206381668006833,51,2295777479456930710,61
11,18209965619022610214,52,16639066082538045480,61
12,13162595408920291554,61,10963504085381687352,61
13,220743304842816581,60,230989414750344893,61
14,2365238021212412002,49,2811713180760767700,61
15,5571675276814240501,41,5190025608598783642,61
16,4408499550048938096,54,3699585526049297922,61
17,9751356221309047273,61,10963504085381687352,61
18,2111996077085275028,51,2295777479456930710,61
19,1229624813612779223,57,1468598864398668787,61
20,12195622088957394900,61,10963504085381687352,61
21,17441567087805610105,68,18252024352309556388,61
22,12145119317788544416,61,10963504085381687352,61
23,14346471716519847511,71,14321831467664630663,61
24,2356782467187071906,49,2811713180760767700,61
25,3936559148868388289,54,3699585526049297922,61
26,3202294949016004433,70,3223444954919227484,61
27,4930665600724486178,72,5972963037796308053,61
28,4119004041275012956,54,3699585526049297922,61
29,8382743212254540712,66,8454738794998130659,61
30,1171547651820671637,57,1468598864398668787,61
31,16045591831034581157,59,15868302265961143994,61
32,14491167637259393450,82,14382751886366311749,61
33,17101391048447317593,69,17253291547672254865,61
34,15334194397862840029,80,15019882662094342229,61
35,9444724719197148775,61,10963504085381687352,61
36,4393210934011601806,83,3747112764286346410,61
37,9313511325084710927,79,11369584066655550367,61
38,360487089118208202,64,1724481673260069053,61
39,1441912068294132006,64,1724481673260069053,61
40,5767025711224231977,72,5972963037796308053,61
41,5190025608598783642,72,5972963037796308053,61
42,886899127983844735,70,3223444954919227484,61
43,14291707616145833064,71,14321831467664630663,61
44,8646060435718890959,84,8357099203582829334,61
45,3236074496259487548,70,3223444954919227484,61
46,15138697058022684586,80,15019882662094342229,61
47,8550381448419826632,84,8357099203582829334,61
48,6462759667638119434,84,8357099203582829334,61
49,2811713180760767700,78,2842352109750071050,61
50,345803155460232021,85,2769998015418753371,61
51,2295777479456930710,83,3747112764286346410,61
52,16639066082538045480,77,16324640968287058506,61
53,14759954467933001103,82,14382751886366311749,61
54,3699585526049297922,83,3747112764286346410,61
55,14798359260444063549,82,14382751886366311749,61
56,9046134490244758735,84,8357099203582829334,61
57,1468598864398668787,83,3747112764286346410,61
58,1105435700517831732,85,2769998015418753371,61
59,15868302265961143994,84,8357099203582829334,61

0,15326540376721410551,39,15140559861595587177,62
1,1261334148192206637,44,26446134186024355,62
2,7592529389407421352,30,7913737488870212461,62
3,13886856226305633785,29,14058331710330145284,62
4,4483833841357135175,41,3641344947490712104,62
5,7955690848885572179,30,7913737488870212461,62
6,5801674297613922407,43,6717146969579015486,62
7,1538743148405223472,56,2095087647613232392,62
8,13429432660677912075,36,12707201321187997088,62
9,17591889174600320890,51,17689054797772017903,62
10,1794139581563736621,56,2095087647613232392,62
11,7173737499432807630,43,6717146969579015486,62
12,16905032122915104589,58,17265599639729611716,62
13,12279896234024541475,62,12281374029345016640,62
14,4527751859304166849,41,3641344947490712104,62
15,4696563161911001589,63,5315363938911069110,62
16,4882656584729754666,65,5404311882367066799,62
17,13502715946075754368,67,13136253797161614519,62
18,10264746028744951062,54,9953691646062384317,62
19,3060551736396378651,46,3231203740695445166,62
20,7317400427580704318,63,5315363938911069110,62
21,2642382364381837873,64,2653475523026334512,62
22,6559268143630600667,65,5404311882367066799,62
23,2868001655473369855,53,2880286575361678919,62
24,14057353025152560979,49,14278543552602737346,62
25,889143741626743696,52,572193726956341549,62
26,13925931199408887603,61,15310230401535832967,62
27,8246599260444897054,72,8713185271090934561,62
28,11578171762244986254,57,11634658344704926584,62
29,14058331710330145284,78,14511265453278065683,62
30,7913737488870212461,72,8713185271090934561,62
31,13208416747485760836,67,13136253797161614519,62
32,4951768602863968330,79,4614688826167844581,62
33,17379765069629679257,80,18108357907738993153,62
34,16300574157198303969,71,16296501963474072193,62
35,15830157260120154091,68,15651477337718298739,62
36,12707201321187997088,76,12776117215967674308,62
37,17705613752287540665,85,18259229170325007725,62
38,14476845972343436466,78,14511265453278065683,62
39,15140559861595587177,68,15651477337718298739,62
40,18132264527416913592,80,18108357907738993153,62
41,3641344947490712104,70,4074070347246508114,62
42,11649864848266922081,74,12077069589962153468,62
43,6717146969579015486,77,6347141939646113403,62
44,26446134186024355,83,776513470133913412,62
45,807890898632627024,83,776513470133913412,62
46,3231203740695445166,83,776513470133913412,62
47,10897770983713307645,73,10377913164949027983,62
48,2709719265746990206,83,776513470133913412,62
49,14278543552602737346,78,14511265453278065683,62
50,18256430903882506185,85,18259229170325007725,62
51,17689054797772017903,85,18259229170325007725,62
52,572193726956341549,83,776513470133913412,62
53,2880286575361678919,83,776513470133913412,62
54,9953691646062384317,84,17090819326326716033,62
55,254878379565748252,83,776513470133913412,62
56,2095087647613232392,81,2167142781264984459,62
57,11634658344704926584,84,17090819326326716033,62
58,17265599639729611716,84,17090819326326716033,62
59,1269157345367796571,85,18259229170325007725,62

0,1571733354126026538,32,1625189213121020610,63
1,14685818415407450628,41,14465573349137852597,63
2,13897764713894272991,39,14198137175801124002,63
3,3428259389049769926,28,2701390926692673001,63
4,6788362975684579390,29,6203090796316987790,63
5,5065007574839443219,37,5068482449389532419,63
6,2919122620631773251,42,4299559961908484266,63
7,13182606809123789515,40,12804441583940819642,63
8,5872481974183606752,48,6127209246528506305,63
9,11097647807024764158,46,10812774637599772111,63
10,15532679491543533278,36,15113815770309592923,63
11,12350100278620767754,58,13825855125698915746,63
12,7769978411847070154,56,7415822563436480858,63
13,936464889734413086,62,447573256497934076,63
14,4433853499772725784,42,4299559961908484266,63
15,5212374211027803050,59,5294683659406730085,63
16,11484783704458688494,63,11231167555591525954,63
17,12155276612054622065,66,11972560524070729253,63
18,8530652734726310505,54,8641546746281125938,63
19,4502929929024709595,51,3609202579151555075,63
20,9497051207213265799,68,9881616407931961856,63
21,5733023927554812790,67,5484668180256510629,63
22,636500344877583303,62,447573256497934076,63
23,1191854866232048489,52,1588991359235713396,63
24,9071527308970780125,55,8759937971730832840,63
25,9019584863265145042,55,8759937971730832840,63
26,3327269191580833851,70,3153698875546827983,63
27,678021934542338515,75,55294404391741212,63
28,2701390926692673001,72,2621847641908432566,63
29,6203090796316987790,67,5484668180256510629,63
30,16424878288326614642,61,16868504743146981299,63
31,9093904309941915572,56,7415822563436480858,63
32,1625189213121020610,62,447573256497934076,63
33,13606953520431462032,58,13825855125698915746,63
34,3773394131535313745,71,3605035900362780522,63
35,15695564489255761287,80,14976003012373772000,63
36,15113815770309592923,80,14976003012373772000,63
37,5068482449389532419,67,5484668180256510629,63
38,2298949124682920395,83,631510253445412028,63
39,14198137175801124002,80,14976003012373772000,63
40,12804441583940819642,69,13777374941390301833,63
41,14465573349137852597,82,14893809717371682420,63
42,4299559961908484266,81,4597888582678972509,63
43,10169042738617970547,68,9881616407931961856,63
44,16437320611563143013,76,17336145505039795519,63
45,16538244671472608932,76,17336145505039795519,63
46,10812774637599772111,84,11501954560866148411,63
47,15822973412938787446,80,14976003012373772000,63
48,6127209246528506305,79,7049191661137048723,63
49,10360842029435335968,84,11501954560866148411,63
50,10800356734024698600,84,11501954560866148411,63
51,3609202579151555075,81,4597888582678972509,63
52,1588991359235713396,83,631510253445412028,63
53,17756630695842543114,78,17872499711179394088,63
54,8641546746281125938,79,7049191661137048723,63
55,8759937971730832840,81,4597888582678972509,63
56,7415822563436480858,81,4597888582678972509,63
57,14582610219724819825,82,14893809717371682420,63
58,13825855125698915746,84,11501954560866148411,63
59,5294683659406730085,85,11073698094729707644,63

0,11210953125103359274,45,11482907667411451174,64
